a2a	centralized	2	code	5
a2a	centralized	4	code	5
a2a	centralized	5	code	5
a2a	fully_connected	2	code	5
a2a	fully_connected	4	code	5
a2a	fully_connected	5	code	5
native	fully_connected	2	code	5
native	fully_connected	4	code	5
native	fully_connected	5	code	5
